Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Semester_Enrolled_Units,Semester_Credited_Units,Semester_Evaluated_Units,Semester_Approved_Units,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,GPA,Attendance,Assignment_Score,Course_Failures,LMS_Activity,Credit_Load
STUD_5615,29,Female,Widowed,Agronomy,In-person,Suburban,Bachelor,142603,Employed,2,2,2,2,1.8,1,4.1,3.1,24975,2021,4.1,55,57.6,5,391,20
STUD_5616,21,Male,Widowed,Engineering,In-person,Urban,Master,48216,Employed,5,4,4,2,1.44,1,4.6,2.4,33244,2021,2.93,83,89.1,2,991,18
STUD_5617,21,Female,Widowed,Journalism,Online,Urban,High School,55424,Part-time,4,3,4,3,3.66,0,4.2,3.9,30901,2021,3.11,56,80.6,5,712,23
STUD_5618,24,Male,Single,Engineering,Online,Suburban,PhD,131511,Unemployed,6,5,2,0,3.31,1,6.0,3.9,22222,2023,4.21,79,60.8,5,675,12
STUD_5619,21,Female,Single,Journalism,In-person,Suburban,PhD,41317,Unemployed,2,2,2,2,3.16,1,5.4,3.8,25119,2021,1.88,71,73.2,3,829,15
STUD_5620,25,Male,Single,Journalism,Online,Rural,High School,65051,Employed,4,4,2,0,3.45,0,4.3,3.5,24449,2021,2.61,87,79.0,2,467,22
STUD_5621,33,Female,Widowed,Journalism,Online,Suburban,PhD,64255,Unemployed,7,7,6,5,3.91,1,5.4,3.8,36101,2023,3.17,51,99.1,3,64,23
STUD_5622,22,Female,Single,Engineering,Online,Suburban,PhD,75077,Part-time,4,4,4,0,1.98,0,5.0,3.1,34740,2022,2.88,64,85.6,2,618,15
STUD_5623,28,Female,Single,Engineering,Online,Urban,High School,46810,Part-time,4,3,2,1,3.4,1,5.8,3.0,31360,2022,4.24,75,89.8,0,461,21
STUD_5624,20,Other,Widowed,Engineering,In-person,Suburban,PhD,35260,Unemployed,2,2,2,1,1.49,0,5.7,3.6,34436,2023,4.55,55,87.1,1,468,16
STUD_5625,22,Other,Married,Agronomy,Online,Urban,High School,67451,Employed,3,3,2,0,3.83,1,4.6,4.0,32844,2021,2.38,90,87.9,4,557,19
STUD_5626,18,Other,Widowed,Management,In-person,Urban,Bachelor,28457,Unemployed,3,3,2,3,3.94,1,4.3,2.9,29541,2021,2.1,70,65.1,1,180,16
STUD_5627,19,Male,Single,Journalism,In-person,Urban,PhD,65279,Unemployed,7,5,4,0,1.85,0,4.2,3.6,36547,2022,4.49,80,81.3,1,4,18
STUD_5628,24,Male,Married,Engineering,In-person,Urban,Master,28089,Employed,4,3,2,1,1.67,0,4.5,2.7,37935,2023,4.09,96,64.2,2,513,23
STUD_5629,19,Other,Widowed,Journalism,Online,Rural,High School,55945,Unemployed,2,2,2,1,1.22,1,5.1,3.5,27262,2023,3.33,96,54.1,1,290,16
STUD_5630,23,Male,Married,Engineering,Online,Suburban,Master,142088,Unemployed,2,2,2,1,2.79,1,5.3,2.4,21232,2023,2.2,62,85.9,5,128,14
STUD_5631,28,Other,Widowed,Journalism,In-person,Suburban,High School,32536,Unemployed,4,4,4,1,2.61,1,4.3,3.0,22193,2023,3.85,57,47.5,1,97,20
STUD_5632,31,Female,Married,Journalism,In-person,Urban,PhD,81625,Part-time,5,4,3,0,2.16,1,5.0,3.8,38616,2022,1.89,87,54.6,2,269,19
STUD_5633,26,Male,Married,Engineering,In-person,Urban,PhD,144964,Unemployed,3,2,3,0,3.99,1,5.7,2.4,33563,2022,1.4,55,76.5,4,603,14
STUD_5634,20,Female,Widowed,Agronomy,In-person,Rural,Bachelor,84319,Employed,7,6,3,3,2.27,1,4.6,3.0,35377,2022,3.27,56,45.2,0,78,20
STUD_5635,19,Male,Widowed,Agronomy,Online,Urban,PhD,144690,Part-time,5,4,5,1,2.89,1,5.4,4.0,32886,2023,2.16,87,84.6,5,127,23
STUD_5636,26,Male,Married,Management,Online,Suburban,PhD,44972,Employed,4,3,3,0,3.12,0,4.1,3.4,27864,2023,1.51,67,50.9,4,263,24
STUD_5637,24,Male,Widowed,Management,Online,Suburban,Master,42454,Part-time,2,2,2,0,3.25,0,5.5,2.0,25526,2022,4.89,91,54.8,2,708,12
STUD_5638,27,Female,Widowed,Management,Online,Rural,Bachelor,95586,Unemployed,5,2,3,1,2.21,0,5.8,2.1,39724,2023,4.71,50,86.2,3,271,17
STUD_5639,32,Female,Married,Agronomy,Online,Urban,PhD,115358,Employed,3,3,2,3,2.39,1,5.3,2.7,29576,2021,4.04,89,92.7,1,687,18
STUD_5640,18,Male,Single,Journalism,Online,Rural,Bachelor,54614,Employed,2,2,2,2,1.96,1,5.4,2.1,28183,2021,2.75,96,99.5,1,458,17
STUD_5641,27,Other,Single,Management,In-person,Urban,PhD,64672,Unemployed,6,3,4,2,1.48,1,5.1,3.5,22067,2023,4.57,69,83.8,0,786,21
STUD_5642,22,Female,Widowed,Management,Online,Urban,Master,141173,Unemployed,5,5,5,3,2.97,0,4.8,3.7,21963,2022,4.31,64,65.2,0,27,22
STUD_5643,31,Other,Single,Management,Online,Urban,High School,103496,Part-time,5,4,3,0,1.74,1,5.6,2.7,30188,2022,1.61,77,50.3,1,480,22
STUD_5644,20,Male,Married,Engineering,Online,Suburban,PhD,73127,Part-time,7,2,3,1,3.3,1,5.5,3.1,37485,2021,2.53,53,84.6,3,836,12
STUD_5645,24,Male,Married,Engineering,Online,Urban,Master,70684,Unemployed,2,2,2,2,2.4,1,5.8,3.0,35135,2023,4.19,96,97.2,5,374,23
STUD_5646,26,Female,Married,Journalism,Online,Rural,Bachelor,122902,Unemployed,4,4,2,3,1.76,1,5.2,2.1,25390,2023,2.49,65,93.4,1,369,23
STUD_5647,24,Other,Widowed,Management,Online,Suburban,Master,58255,Unemployed,3,2,3,1,3.53,1,5.6,2.6,23228,2021,1.6,88,88.9,4,695,12
STUD_5648,27,Female,Widowed,Agronomy,Online,Urban,High School,38004,Unemployed,7,2,4,0,1.7,1,4.3,3.8,21249,2023,3.45,66,78.0,5,735,12
STUD_5649,27,Other,Single,Management,Online,Urban,Master,145394,Unemployed,2,2,2,1,1.02,1,5.5,2.0,25043,2022,2.25,63,80.0,3,417,20
STUD_5650,20,Female,Married,Management,Online,Rural,High School,136084,Part-time,3,3,2,3,3.92,0,5.7,2.2,37673,2021,1.86,56,68.7,1,736,20
STUD_5651,34,Female,Single,Agronomy,Online,Suburban,High School,88858,Employed,2,2,2,2,2.47,1,4.7,2.8,37737,2023,4.64,84,51.3,0,300,23
STUD_5652,29,Female,Widowed,Agronomy,In-person,Suburban,Master,44100,Employed,7,2,6,2,2.26,0,5.0,2.6,21695,2023,4.27,86,53.5,5,539,16
STUD_5653,31,Female,Single,Engineering,Online,Rural,High School,107250,Employed,4,4,3,1,1.7,1,5.0,2.4,31832,2022,3.3,52,77.1,1,66,17
STUD_5654,23,Other,Widowed,Journalism,Online,Urban,High School,84097,Unemployed,6,5,5,5,2.36,1,5.2,4.0,29083,2023,2.98,92,40.7,5,293,14
STUD_5655,33,Female,Married,Engineering,Online,Urban,Master,89489,Part-time,4,2,4,0,2.15,1,5.6,2.8,32721,2021,3.69,54,48.7,2,425,14
STUD_5656,19,Male,Single,Management,Online,Rural,Master,64681,Part-time,2,2,2,2,2.76,1,5.0,3.1,21876,2022,1.23,97,83.6,5,92,22
STUD_5657,34,Other,Single,Engineering,Online,Rural,PhD,80625,Employed,3,3,2,3,2.29,0,5.3,3.4,34161,2023,3.03,54,60.7,0,428,13
STUD_5658,24,Other,Single,Agronomy,In-person,Rural,Bachelor,54566,Unemployed,2,2,2,0,3.95,0,5.9,3.2,32322,2023,4.08,84,67.6,5,673,19
STUD_5659,30,Male,Married,Management,In-person,Urban,Bachelor,105474,Part-time,5,3,4,0,2.61,0,5.3,3.0,32443,2023,4.0,82,74.2,0,249,24
STUD_5660,18,Male,Married,Journalism,In-person,Urban,PhD,85824,Part-time,7,2,3,2,2.04,1,4.0,2.7,28700,2023,2.09,52,77.4,2,732,24
STUD_5661,20,Other,Married,Engineering,Online,Suburban,Bachelor,39080,Part-time,7,4,5,4,3.95,1,4.7,2.1,35708,2021,1.84,86,86.1,1,894,13
STUD_5662,26,Female,Single,Management,In-person,Urban,PhD,138206,Employed,2,2,2,2,1.7,0,5.0,3.9,30432,2023,2.36,93,92.3,0,600,15
STUD_5663,20,Other,Married,Journalism,In-person,Rural,Master,42268,Employed,2,2,2,2,1.48,1,4.3,4.0,22492,2023,1.46,55,91.1,1,974,22
STUD_5664,30,Female,Widowed,Management,In-person,Rural,PhD,83735,Part-time,6,6,3,0,3.03,1,5.4,2.3,20075,2021,1.9,55,54.6,0,833,16
STUD_5665,33,Other,Single,Engineering,In-person,Urban,Master,71933,Employed,3,2,3,1,3.35,1,5.0,2.2,30170,2021,4.01,68,47.9,1,472,15
STUD_5666,19,Other,Widowed,Journalism,In-person,Urban,High School,78665,Part-time,4,2,4,2,3.58,0,4.2,2.5,23668,2023,1.01,91,58.3,1,56,16
STUD_5667,26,Other,Married,Agronomy,Online,Rural,Master,98540,Part-time,7,6,6,5,1.17,0,4.5,3.3,26216,2022,1.79,51,63.3,0,648,13
STUD_5668,34,Other,Widowed,Engineering,Online,Suburban,Bachelor,61652,Part-time,3,3,3,1,1.59,1,5.6,3.4,22683,2023,4.5,81,64.8,2,412,18
STUD_5669,26,Other,Single,Agronomy,Online,Rural,High School,21231,Employed,7,3,2,0,2.9,1,5.6,3.7,30666,2022,1.35,71,85.7,3,971,15
STUD_5670,30,Other,Widowed,Journalism,Online,Suburban,Master,132403,Employed,7,2,4,2,1.81,1,4.9,2.3,37823,2022,1.32,54,80.3,4,701,17
STUD_5671,21,Female,Widowed,Management,Online,Suburban,Master,49836,Part-time,6,2,5,1,2.14,1,5.6,2.7,31402,2023,4.59,80,44.4,4,985,24
STUD_5672,31,Female,Single,Management,Online,Rural,Master,53026,Unemployed,7,5,4,1,2.62,1,4.5,2.4,26737,2021,4.95,53,66.0,5,339,24
STUD_5673,34,Male,Single,Agronomy,Online,Urban,High School,115173,Employed,5,4,3,3,3.07,0,5.4,3.0,32432,2021,3.75,96,47.3,5,465,20
STUD_5674,27,Male,Widowed,Agronomy,Online,Rural,Bachelor,73051,Part-time,7,6,4,3,1.27,1,4.8,2.7,21323,2021,1.08,79,89.7,5,664,16
STUD_5675,21,Female,Single,Journalism,In-person,Rural,Bachelor,63672,Employed,6,2,5,2,3.06,0,4.0,3.5,23488,2021,2.11,64,66.0,3,153,19
STUD_5676,29,Female,Widowed,Journalism,In-person,Suburban,High School,135123,Part-time,2,2,2,1,2.63,1,5.3,4.0,22355,2023,2.49,98,93.2,1,198,22
STUD_5677,19,Female,Widowed,Engineering,In-person,Urban,Bachelor,95218,Employed,2,2,2,2,3.69,1,6.0,3.5,32049,2022,3.92,85,48.1,0,536,13
STUD_5678,20,Male,Married,Management,In-person,Rural,PhD,22519,Employed,3,2,3,1,3.93,1,4.2,3.9,39563,2021,1.97,94,52.5,1,922,16
STUD_5679,20,Female,Widowed,Journalism,Online,Rural,Master,112572,Part-time,5,4,2,0,1.37,1,5.2,3.1,37727,2023,3.67,55,77.9,3,358,17
STUD_5680,30,Female,Single,Journalism,In-person,Suburban,PhD,144346,Unemployed,7,6,3,2,1.69,1,4.5,2.8,26852,2021,4.6,97,85.3,0,988,13
STUD_5681,22,Female,Married,Engineering,Online,Suburban,High School,47877,Part-time,7,2,2,2,2.36,0,4.5,3.1,24667,2022,2.38,55,77.9,0,177,17
STUD_5682,19,Other,Single,Management,Online,Urban,High School,98892,Employed,4,2,3,1,1.45,1,5.0,2.7,37250,2021,1.37,65,65.7,2,5,21
STUD_5683,30,Female,Married,Agronomy,In-person,Rural,Master,46397,Employed,3,2,3,2,3.94,1,4.2,2.8,28924,2022,2.0,84,48.0,5,903,21
STUD_5684,31,Male,Married,Journalism,Online,Suburban,PhD,26870,Part-time,2,2,2,2,1.56,1,5.2,3.5,24792,2023,2.27,71,94.9,4,117,14
STUD_5685,34,Female,Married,Journalism,In-person,Urban,High School,140187,Unemployed,6,4,4,1,2.27,0,4.3,2.9,24208,2022,4.79,53,73.8,3,371,19
STUD_5686,28,Male,Single,Management,In-person,Urban,High School,148609,Employed,6,3,3,0,2.45,1,4.1,3.5,24683,2021,4.56,93,58.3,4,775,15
STUD_5687,24,Other,Widowed,Journalism,In-person,Rural,Master,70106,Employed,6,2,5,2,2.46,1,5.1,2.0,39255,2022,3.17,79,75.6,5,366,16
STUD_5688,26,Other,Single,Agronomy,In-person,Rural,High School,111149,Part-time,3,3,2,0,1.83,1,5.9,3.8,23559,2022,3.81,63,94.9,5,792,15
STUD_5689,28,Female,Married,Engineering,In-person,Urban,PhD,20064,Part-time,7,5,3,2,1.87,1,4.3,4.0,24920,2021,1.71,99,85.9,5,604,16
STUD_5690,30,Female,Married,Management,Online,Suburban,Master,69277,Unemployed,6,6,2,1,2.51,1,4.7,3.0,32243,2021,1.12,94,83.0,0,6,20
STUD_5691,22,Other,Single,Management,Online,Rural,PhD,45976,Part-time,5,2,3,2,3.24,1,4.3,2.3,29662,2021,3.31,50,70.3,4,690,19
STUD_5692,25,Other,Single,Agronomy,In-person,Suburban,Master,42221,Part-time,5,4,3,2,3.02,1,4.9,3.2,34837,2021,2.39,57,70.0,5,703,17
STUD_5693,25,Male,Widowed,Agronomy,Online,Rural,Bachelor,43715,Part-time,2,2,2,2,1.45,1,5.4,3.8,23843,2022,4.68,51,62.1,3,122,22
STUD_5694,21,Female,Widowed,Engineering,In-person,Urban,Master,82153,Unemployed,4,4,3,3,1.01,1,5.9,2.9,27394,2022,3.98,72,99.9,3,197,20
STUD_5695,24,Male,Married,Agronomy,Online,Suburban,High School,116347,Employed,5,2,3,2,1.57,1,6.0,2.2,20466,2021,4.72,80,62.7,3,965,18
STUD_5696,33,Male,Widowed,Journalism,In-person,Suburban,Master,75958,Employed,4,2,3,2,3.88,1,5.7,2.1,36131,2023,1.7,85,41.7,5,451,20
STUD_5697,28,Other,Married,Journalism,Online,Urban,High School,141115,Employed,7,4,2,3,2.09,0,4.6,2.8,35313,2022,2.27,84,90.0,5,252,13
STUD_5698,18,Other,Widowed,Engineering,Online,Rural,Bachelor,113056,Employed,3,3,2,0,1.89,0,4.1,2.9,28019,2023,4.87,75,90.2,1,16,19
STUD_5699,28,Other,Widowed,Journalism,In-person,Rural,High School,33840,Part-time,6,6,3,2,1.91,0,4.1,3.6,22181,2022,3.62,96,51.2,1,163,24
STUD_5700,23,Female,Widowed,Management,In-person,Urban,PhD,100128,Part-time,2,2,2,2,2.49,1,5.9,3.8,31991,2021,3.4,64,51.3,5,963,14
STUD_5701,24,Female,Married,Management,Online,Urban,Bachelor,65910,Employed,4,2,2,1,1.43,0,4.2,3.1,23991,2022,2.59,93,87.7,0,39,23
STUD_5702,20,Female,Widowed,Management,Online,Rural,PhD,149883,Unemployed,7,7,4,6,2.15,1,4.7,2.9,21751,2022,2.32,68,55.0,3,112,22
STUD_5703,20,Male,Widowed,Management,Online,Rural,Bachelor,67098,Unemployed,3,3,3,2,3.07,1,5.4,3.2,29091,2021,4.59,50,57.4,3,787,18
STUD_5704,23,Female,Married,Engineering,Online,Urban,PhD,39585,Unemployed,6,2,3,2,3.22,1,4.6,3.3,34730,2023,1.96,75,93.0,1,255,18
STUD_5705,28,Other,Single,Engineering,Online,Rural,High School,109485,Unemployed,4,4,4,2,1.35,0,4.8,3.9,25343,2022,4.5,86,75.0,0,921,23
STUD_5706,22,Female,Single,Journalism,In-person,Urban,Bachelor,47984,Employed,4,3,3,3,1.8,1,4.3,3.0,30180,2021,4.02,81,88.8,1,440,20
STUD_5707,31,Male,Single,Engineering,Online,Urban,PhD,84068,Employed,7,3,7,2,1.59,0,4.3,3.8,24741,2022,2.33,52,46.7,2,703,12
STUD_5708,20,Male,Widowed,Engineering,In-person,Rural,Bachelor,123206,Unemployed,5,2,3,2,1.69,1,4.4,2.2,35165,2023,2.96,92,62.9,5,666,17
STUD_5709,24,Other,Widowed,Management,Online,Rural,PhD,34429,Unemployed,2,2,2,1,1.36,1,4.2,3.6,30982,2021,4.6,68,67.1,3,482,23
STUD_5710,18,Other,Widowed,Journalism,Online,Rural,High School,143201,Unemployed,5,2,4,2,2.69,1,5.8,3.4,37735,2021,4.04,65,49.3,2,561,12
STUD_5711,18,Other,Widowed,Agronomy,Online,Rural,Master,116703,Employed,5,3,5,0,1.84,1,4.2,3.9,25097,2021,1.54,86,80.0,1,264,22
STUD_5712,31,Other,Married,Journalism,Online,Suburban,PhD,51344,Unemployed,7,4,4,0,3.79,1,5.6,2.6,37448,2021,2.49,73,84.3,0,335,15
STUD_5713,33,Female,Widowed,Journalism,Online,Suburban,Master,46005,Part-time,6,6,3,5,1.44,0,5.6,3.1,36440,2022,1.33,72,51.0,5,458,14
STUD_5714,26,Female,Widowed,Journalism,In-person,Rural,High School,47829,Unemployed,3,2,2,1,2.1,0,4.2,2.7,25926,2021,2.73,96,75.8,0,401,22
STUD_5715,21,Female,Single,Management,In-person,Suburban,High School,30407,Employed,7,4,5,2,2.9,0,4.2,2.1,26410,2023,1.77,94,91.0,5,383,18
STUD_5716,26,Female,Single,Engineering,Online,Urban,Master,25873,Employed,5,3,3,0,3.82,1,4.6,2.4,20546,2022,3.15,69,95.5,4,623,20
STUD_5717,22,Female,Widowed,Management,In-person,Rural,Bachelor,53460,Employed,6,2,4,1,3.82,1,4.3,2.2,23186,2023,1.2,97,95.7,0,568,20
STUD_5718,25,Other,Single,Journalism,Online,Rural,Bachelor,102287,Unemployed,6,2,5,1,1.73,0,5.6,3.1,32992,2023,3.47,71,78.2,1,461,19
STUD_5719,20,Female,Widowed,Journalism,Online,Urban,High School,100753,Unemployed,6,4,6,1,1.7,1,5.9,2.9,21012,2022,4.26,85,86.2,4,186,20
STUD_5720,28,Other,Widowed,Journalism,In-person,Rural,PhD,116846,Part-time,2,2,2,1,2.61,0,4.1,2.1,31862,2022,3.78,88,97.4,2,67,20
STUD_5721,25,Male,Married,Agronomy,Online,Urban,PhD,111557,Unemployed,7,7,5,4,2.1,1,5.2,2.4,36767,2023,4.02,70,68.8,1,923,21
STUD_5722,22,Other,Married,Engineering,In-person,Urban,PhD,116449,Unemployed,5,2,3,1,3.35,1,4.7,3.9,30172,2023,3.64,54,88.4,0,936,18
STUD_5723,29,Other,Widowed,Agronomy,In-person,Urban,High School,138132,Employed,6,2,6,0,1.3,1,4.1,2.9,34338,2023,3.15,66,71.0,5,331,14
STUD_5724,18,Female,Widowed,Management,Online,Urban,High School,137754,Employed,3,3,2,3,3.38,0,4.4,3.4,30016,2022,2.07,72,92.5,0,778,17
STUD_5725,27,Female,Single,Engineering,Online,Suburban,Bachelor,64232,Unemployed,4,3,2,2,1.87,0,5.1,3.6,28012,2023,2.7,50,66.2,2,238,15
STUD_5726,18,Male,Widowed,Agronomy,Online,Suburban,Master,59639,Unemployed,2,2,2,0,2.77,0,5.5,2.6,33685,2021,1.99,69,56.7,0,911,20
STUD_5727,18,Other,Widowed,Journalism,Online,Rural,Bachelor,78323,Employed,7,7,4,1,1.29,1,4.6,2.9,38822,2021,3.61,54,40.7,0,879,17
STUD_5728,31,Female,Widowed,Management,In-person,Urban,PhD,65812,Part-time,2,2,2,2,2.59,1,5.8,3.7,31708,2022,3.58,54,87.8,4,192,16
STUD_5729,30,Male,Widowed,Agronomy,Online,Urban,High School,33868,Employed,6,5,3,4,3.84,0,4.2,3.2,22030,2022,3.73,53,62.9,0,680,19
STUD_5730,18,Female,Single,Engineering,Online,Rural,High School,68863,Unemployed,4,2,4,2,2.67,1,4.8,3.4,30182,2022,1.01,61,64.1,0,26,19
STUD_5731,26,Male,Single,Engineering,Online,Urban,High School,36405,Employed,7,2,3,2,3.75,1,4.1,3.6,20704,2023,3.6,56,52.3,4,508,23
STUD_5732,28,Male,Married,Journalism,Online,Urban,High School,147980,Part-time,5,2,4,1,3.04,1,6.0,3.4,30714,2022,4.3,83,66.5,2,747,21
STUD_5733,26,Female,Widowed,Management,Online,Urban,Master,69442,Unemployed,7,7,7,4,1.97,1,4.8,3.9,25737,2023,2.8,61,50.5,5,211,22
STUD_5734,19,Other,Widowed,Journalism,In-person,Suburban,High School,31036,Part-time,4,2,3,1,3.72,1,5.4,2.9,21832,2021,3.41,55,61.1,1,790,24
STUD_5735,19,Female,Single,Agronomy,Online,Suburban,Master,37505,Part-time,2,2,2,2,2.62,1,5.8,2.6,31682,2021,1.15,85,59.1,1,513,19
STUD_5736,34,Male,Married,Journalism,In-person,Urban,PhD,68387,Part-time,4,3,3,2,2.47,0,4.5,2.4,22224,2022,3.4,66,95.0,5,717,14
STUD_5737,30,Male,Married,Engineering,Online,Rural,High School,77284,Employed,5,2,4,1,2.46,1,5.8,3.2,33961,2022,1.43,64,85.2,1,359,14
STUD_5738,18,Other,Single,Agronomy,Online,Urban,Master,50622,Part-time,6,4,2,3,3.21,1,5.8,3.6,20082,2021,4.37,62,89.0,3,871,17
STUD_5739,21,Other,Married,Engineering,Online,Rural,High School,39169,Part-time,4,2,2,1,3.06,1,5.4,3.5,37229,2021,4.28,89,96.3,0,885,18
STUD_5740,30,Female,Single,Management,Online,Rural,Master,80412,Part-time,4,4,4,2,1.54,1,4.6,3.8,26948,2021,2.38,79,52.1,2,681,22
STUD_5741,30,Female,Married,Engineering,Online,Suburban,PhD,23009,Part-time,3,2,2,0,1.6,1,5.6,3.9,20136,2023,1.14,98,70.7,2,8,13
STUD_5742,27,Male,Widowed,Management,In-person,Suburban,High School,122559,Part-time,3,2,2,2,2.66,1,5.9,2.9,25953,2021,4.32,88,68.8,4,163,14
STUD_5743,19,Male,Single,Agronomy,In-person,Rural,Bachelor,144367,Employed,4,2,3,2,3.43,1,5.5,2.3,26250,2022,2.03,93,95.2,2,579,12
STUD_5744,33,Female,Single,Journalism,In-person,Suburban,Master,69769,Unemployed,7,4,6,0,1.72,0,5.1,2.4,30544,2022,1.74,77,88.1,3,321,14
STUD_5745,31,Female,Single,Journalism,In-person,Urban,PhD,147340,Unemployed,7,3,7,3,1.95,0,5.6,3.0,32411,2022,4.87,65,48.3,5,109,24
STUD_5746,26,Female,Widowed,Journalism,In-person,Urban,Bachelor,141257,Unemployed,6,4,4,3,3.55,1,4.2,2.7,32738,2023,4.94,68,49.7,2,877,12
STUD_5747,27,Female,Widowed,Journalism,Online,Suburban,High School,112258,Employed,6,5,6,1,1.43,0,4.2,2.3,30926,2023,2.79,51,77.5,3,665,22
STUD_5748,22,Male,Single,Journalism,In-person,Urban,PhD,135380,Unemployed,7,6,6,0,1.08,1,4.3,3.0,27015,2021,2.84,88,89.1,5,209,14
STUD_5749,27,Female,Widowed,Engineering,Online,Suburban,PhD,82023,Part-time,4,3,2,0,3.51,1,5.2,3.6,39086,2021,1.4,95,51.5,2,136,24
STUD_5750,34,Other,Single,Agronomy,Online,Suburban,PhD,42285,Employed,6,5,5,4,3.73,1,4.4,2.2,37388,2023,3.86,52,85.1,1,64,22
STUD_5751,30,Male,Widowed,Engineering,In-person,Rural,PhD,138363,Employed,6,3,4,3,3.42,1,4.2,3.9,39452,2022,3.32,70,95.9,3,91,12
STUD_5752,18,Female,Widowed,Agronomy,In-person,Rural,PhD,89817,Part-time,2,2,2,0,1.59,0,4.8,2.2,28540,2021,1.59,65,90.0,3,977,20
STUD_5753,30,Other,Single,Engineering,Online,Urban,High School,109614,Unemployed,7,7,5,3,2.33,1,4.5,2.9,34949,2021,2.58,69,57.1,3,640,12
STUD_5754,28,Male,Widowed,Management,In-person,Urban,Master,81765,Part-time,5,4,2,1,3.14,1,5.9,3.5,31187,2022,1.25,91,70.8,3,751,12
STUD_5755,29,Female,Widowed,Management,Online,Urban,Master,35336,Part-time,4,2,2,1,3.25,1,5.5,3.7,22791,2021,4.81,68,40.5,4,330,15
STUD_5756,28,Other,Married,Journalism,In-person,Suburban,PhD,24590,Employed,3,2,3,0,2.57,0,5.3,2.8,33538,2023,1.18,85,72.9,3,973,15
STUD_5757,22,Female,Married,Management,In-person,Rural,High School,27041,Unemployed,6,5,3,5,3.15,1,4.7,3.2,25555,2023,2.82,54,42.3,1,838,20
STUD_5758,27,Other,Widowed,Journalism,Online,Rural,Bachelor,88797,Unemployed,3,3,2,1,3.25,1,5.0,3.1,25551,2021,3.75,80,68.2,0,535,23
STUD_5759,19,Other,Married,Engineering,Online,Urban,Master,114504,Part-time,4,4,2,4,3.28,0,4.1,3.1,23139,2022,3.51,72,57.4,1,466,21
STUD_5760,31,Other,Widowed,Management,Online,Rural,High School,111413,Employed,4,3,4,0,2.37,1,4.2,3.2,37799,2022,2.96,78,43.0,3,854,14
STUD_5761,28,Other,Widowed,Agronomy,Online,Suburban,Bachelor,62892,Employed,3,3,3,1,3.11,1,5.8,2.7,28229,2021,4.37,86,83.4,3,661,20
STUD_5762,27,Other,Widowed,Management,In-person,Rural,Bachelor,143251,Part-time,2,2,2,0,1.55,1,5.3,3.7,34298,2022,4.61,51,95.2,1,905,20
STUD_5763,28,Male,Married,Journalism,In-person,Rural,Bachelor,130727,Part-time,4,4,3,3,1.13,0,4.4,3.4,21722,2022,1.47,87,40.1,0,969,12
STUD_5764,25,Other,Single,Engineering,In-person,Rural,High School,106982,Part-time,2,2,2,1,3.04,1,4.6,3.1,27457,2022,3.18,52,47.3,5,496,14
STUD_5765,19,Other,Married,Management,In-person,Urban,Bachelor,43386,Employed,3,3,2,2,3.47,0,5.6,2.2,32360,2022,4.6,97,85.9,5,20,17
STUD_5766,22,Male,Single,Journalism,In-person,Suburban,PhD,52947,Part-time,3,3,3,1,2.44,0,5.4,2.2,38526,2023,4.86,69,83.8,1,321,19
STUD_5767,29,Male,Married,Agronomy,Online,Urban,Master,57633,Employed,7,7,3,2,3.73,0,4.8,2.3,21131,2022,2.19,59,61.2,2,136,12
STUD_5768,30,Female,Single,Engineering,In-person,Suburban,PhD,32553,Part-time,7,2,2,2,2.12,0,5.8,3.2,22263,2022,3.18,51,56.1,1,33,19
STUD_5769,22,Female,Widowed,Engineering,In-person,Urban,High School,24889,Employed,2,2,2,1,3.28,1,4.7,3.0,37128,2022,4.23,67,45.4,0,344,14
STUD_5770,28,Female,Widowed,Agronomy,Online,Suburban,Master,82077,Unemployed,4,2,3,0,1.86,1,5.7,3.4,35654,2021,4.07,96,52.1,5,364,22
STUD_5771,28,Male,Married,Journalism,In-person,Rural,Master,123619,Employed,2,2,2,0,2.93,0,4.9,3.9,20807,2022,3.44,59,45.8,0,197,19
STUD_5772,24,Female,Widowed,Journalism,In-person,Urban,PhD,36518,Part-time,4,2,2,2,2.82,1,4.5,2.4,24590,2021,1.96,80,44.4,3,289,17
STUD_5773,20,Other,Widowed,Agronomy,Online,Urban,PhD,102726,Part-time,4,2,3,1,1.02,1,4.4,2.5,28413,2022,3.15,62,96.8,3,48,21
STUD_5774,33,Female,Single,Engineering,Online,Rural,Bachelor,84786,Employed,4,3,3,0,1.82,1,4.3,2.1,26781,2023,1.49,97,94.3,5,447,12
STUD_5775,28,Male,Single,Journalism,In-person,Suburban,PhD,27280,Employed,5,3,5,3,2.71,0,4.9,3.3,37564,2021,4.13,94,70.1,2,0,13
STUD_5776,18,Female,Married,Agronomy,Online,Urban,High School,110839,Unemployed,4,4,4,1,3.05,1,5.7,2.4,30995,2023,4.51,90,95.3,5,606,23
STUD_5777,23,Other,Single,Journalism,In-person,Suburban,High School,125236,Unemployed,2,2,2,2,3.4,1,4.8,3.9,37549,2022,1.94,91,99.4,3,87,19
STUD_5778,28,Male,Married,Journalism,Online,Suburban,PhD,52159,Part-time,4,3,4,1,1.48,0,5.3,2.1,20198,2022,2.94,58,65.8,4,902,24
